filename,pred_str
sample-001934.mp3,IT SPREAD THROUGH THE PLANET'S ATMOSPHERE AND OBSCURED ITS MOST FAMILIAR FEATURES
sample-001935.mp3,THE DESERT DIDN'T ANSWER HIM FOR A FEW MOMENTS
sample-001936.mp3,I WANT MY BABY TO LOOK LIKE YOU
sample-001937.mp3,THEN HE REALIZED THAT HE HAD BEEN DISTRACTED FOR A FEW MOMENTS LOOKING AT THE SORE
sample-001938.mp3,TODAY I UNDERSTAND SOMETHING I DIDN'T SEE BEFORE EVERY BLESSING IGNORED BECOMES A CURSE
sample-001939.mp3,IT WAS GLARINGLY HOT NOT A CLOUD IN THE SKY NOR A BREATH OF WIND
sample-001940.mp3,WELL HE FOR ABOUT THAT THE OLD MAN SAID
sample-001941.mp3,SOMETIME DURING THE SECOND YEAR WE'LL REMEMBER ABOUT THE TREASURE
sample-001942.mp3,THE OMENS HAD BEEN TRUE AFTER ALL
sample-001943.mp3,AS I WATCHED THE PLANET SEEMED TO GROW LARGER AND SMALLER
sample-001944.mp3,THE BOY KNEW A LOT OF PEOPLE IN THE CITY
sample-001945.mp3,MARIA WAS HEOLING TUS SO ENCLENSE THAT IT HID THE MOON FROM YOU
sample-001946.mp3,HENDERSON WENT INTO THE RAILWAY STATION TO TELEGRAPH THE NEWS TO LONDON
sample-001947.mp3,WHY DIDN'T YOU ASK NEAL ABOUT IT
sample-001948.mp3,THE TOB HAD CERTAINLY CEASED TO ROTATE
sample-001949.mp3,WHEN HE SAW HENDERSON IN HIS GARDEN HE COLLED OVER THE FENCE AND MADE HIMSELF UNDERSTOOD
sample-001950.mp3,YOU SHOULD SEE THE OTHER GUY SPECIFICALLY HOW GOOD AT FIGHTING HE IS
sample-001951.mp3,AND I THINK IT'S TERRIFIC
sample-001952.mp3,HE DIDN'T NEED TO SEEK OUT THE OLD WOMAN FOR THIS
sample-001953.mp3,ONCE YOU GET INTO THE DESERT THERE'S NO GOING BACK SAID THE CAMEL DRIVER
sample-001954.mp3,JUST TELL THEM MARGE SANT YOU
sample-001955.mp3,IT HELPED ME TO TRUST IN PEOPLE THE ENGLISHMAN ANSWERED
sample-001956.mp3,THEN SUDDENLY HE NOTICED IT WITH A START
sample-001957.mp3,THE BOY WAS STRONG AND WANTED TO RETALIATE BUT HE WAS IN A FARIN COUNTRY
sample-001958.mp3,IT WAS AS IF IT QUIVERED BUT REALLY THIS WAS THE TELESCOPE VIBRATING
sample-001959.mp3,NO BASELINES OR COMPARISON TO STATE OF THE ART IS PROVIDED
sample-001960.mp3,THEY WERE SPACED OUT AND ROWSE THREE FEET APART
sample-001961.mp3,AND IN THAT MOOD HE WAS GRATEFUL TO BE IN LOVE
sample-001962.mp3,SO HOW WILL WE NAME ALL THESE HURRICANES
sample-001963.mp3,THAT'S WHAT MAKES IT RUMOR ANDI
sample-001964.mp3,IS THIS THE YEAR YOU CAN'T HEAR ON
sample-001965.mp3,HAD OUR INSTRUMENTS PERMITTED IT WE MIGHT HAVE BEEN ABLE TO SEE THE TROUBLE WAY BACK WHEN
sample-001966.mp3,I'M GOING AWAY HE SAID
sample-001967.mp3,THERE WERE REALLY I THINK TWO OR THREE HUNDRED PEOPLE ELBOWING ONE ANOTHER
sample-001968.mp3,BUT HIS HORROT WAS SPEAKING OF OTHER THINGS
sample-001969.mp3,ALL THAT TIME THE MARTIANS WAS HAV BEEN GETTING READY
sample-001970.mp3,NIGHT FELL AND AN ASSORTMENT OF FIGHTING MEN AND MERCHANTS ENTERED AND EXITED THE TENT
sample-001971.mp3,THE BOY'S NAME WAS SANTIAGO
sample-001972.mp3,YOU SHOULD SEE THE OTHER GUY SPECIFICALLY HOW GOOD AT FIGHTING HE IS
sample-001973.mp3,BUT THERE THEY SAW A CRYSTAL SHOP THAT OFFERED REFRESHING MINT TEA
sample-001974.mp3,YOU SHOULD SEE THE OTHER GUY SPECIFICALLY HOW GOOD YOT FIGHTING IS
sample-001975.mp3,YOU'LL BE THE COUNSELOR OF THE OASIS
sample-001976.mp3,SHALL I ANNOUNCE YOU
sample-001977.mp3,I HAD SAIN O THAT IT WOULD PRESENTLY BRING ME
sample-001978.mp3,THIS REQUIRES A LITTLE O THOUGHT HERE
sample-001979.mp3,HE APPROACHED THE MASS AND WAS SURPRISED AT THE SIZE AND THE SHAPE
sample-001980.mp3,SHE SON THE AIR
sample-001981.mp3,THE SPACE STATION ROCKED VIOLENTLY DUE TO THE INTENSE PRESSURE WAVES FROM THE AIRLOCK FAILURE
sample-001982.mp3,WERL WADON TO WECO THER RITNOW THE WAYASKE
sample-001983.mp3,IT WAS ONLY WHEN I GOT THIS CLOSE TO IT THAT THE STRANGENESS OF IT WAS AT ALL EVIDENT TO ME
sample-001984.mp3,IF GOOD THINGS ARE COMING THEY WILL BE A PLEASANT SURPRISE SAID THE SEA
sample-001985.mp3,FOR AT THAT TIME IT HAD NOT OCCURRED TO HIM THAT IT MIGHT BE HOLLOW
sample-001986.mp3,KEEPN US A CHANCE PANTET OFTEN BECAUSE EVERY HEALTHY PERSON HAS TWO OF THEM
sample-001987.mp3,SHE WILL ALSO ANNOUNCE THE THIRD PARTY'S CANDIDATE FOR THE PRESIDENCY
sample-001988.mp3,HE MOVED ABOUT INVISIBLE BUT EVERYONE COULD HEAR HIM
sample-001989.mp3,A MONK DRESSED IN BLACK CAME TO THE GATES
sample-001990.mp3,COME ON IN THE OFFICE HERE
sample-001991.mp3,IT WAS IMPOSSIBLE TO REMEMBER ALL THE DETAILS THAT HE COVETED IN HOUR
sample-001992.mp3,THE OLD MAN RETURN THE WOCK TO THE BOY
sample-001993.mp3,YOU GAVE THEM EVERYTHING I HAD THE BOY SAID
sample-001994.mp3,IF WHAT ONE FINDS IS MADE OF PURE MATTER IT WILL NEVER SPOIL
sample-001995.mp3,I'M GOING AWAY HE SAID
sample-001996.mp3,I JUMPED IN TO SAVE RACHEL
sample-001997.mp3,I REMEMBER HOW I SAT ON THE TABLE THERE IN THE BLACKNESS WITH PATCHES OF GREEN AND CRIMSON SWIMMING BEFORE MY EYES
sample-001998.mp3,EVEN THEN HE HARDLY UNDERSTOOD WHAT THIS MEANT
sample-001999.mp3,IF HE MAKES A BUYING MISTAKE IT DOESN'T AFFECT HIM MUCH
sample-002000.mp3,THE BOY FELT A PANG IN HIS HEARD THINKING ABOUT THE MERCHANT'S DAUGHTER
sample-002001.mp3,WHEN HE SPEAKS IN OUR LANGUAGE I CAN INTERPRET WHAT HE HAS SAID
sample-002002.mp3,I THOUGHT THAT SOMEDAY I'D BE RICH AND COULD GO TO MECCA
sample-002003.mp3,NOBODY'D EVER TELL YOU WHOEVER IT WAS BECAUSE THEY'D BE SCARED
sample-002004.mp3,DID YOU SEE THE GARDEN THAT IT TOOK THE MASTER GARDENER TEN YEARS TO CREATE
sample-002005.mp3,I SAID GOOD NIGHT
sample-002006.mp3,NOW I WILL DRIFT GENTLY OFF TO DREAMLAND
sample-002007.mp3,TANGIER IS NOT LIKE THE REST OF AFRICA
sample-002008.mp3,THERE'S WOMEN ARE ROCK HAR CHARKS DON'T BE SULED
sample-002009.mp3,AND FOR WISE MEN GOLD IS THE METAL THAT EVOLVED THE FURTHEST
sample-002010.mp3,YOU'LL BE THE COUNSELOR OF THE OASIS
sample-002011.mp3,HE HAD FOUND WHERE HIS TREASURE WAS AND WAS FRIGHTENED AT WHAT MIGHT HAPPEN
sample-002012.mp3,TAKE YOUS SHIRT ON
sample-002013.mp3,WOOK FOR SOMEBODY ELSE
sample-002014.mp3,HO E O DRINK
sample-002015.mp3,HE DECANTED THE WINE AND BEGAN TO RECOUNT THE DISTURBING STORY HE HAD BEEN TOLD
sample-002016.mp3,THE CARAVANS HAD BEEN STOPPED AT GIZA FOR SOME TIME WAITING FOR THE WARS   AND
sample-002017.mp3,ALMOST EVERYONE HERE IS BEAKING SPANISH
sample-002018.mp3,I REMEMBER HOW I SAT ON THE TABLE THERE IN THE BLACKNESS WITH PATCHES OF GREEN AND CRIMSON SWIMMING BEFORE MY EYES
sample-002019.mp3,I WANT THEM BOTH ARRESTED
sample-002020.mp3,THE LIST WAS FRIGHTENINGLY EXTENSIVE
sample-002021.mp3,IT SEEMED TO HIM THAT IT FELL TO EARTH ABOUT ONE HUNDRED MILES EAST OF HERE
sample-002022.mp3,I WANT MY BABY TO LUKE LIKE YOU
sample-002023.mp3,I WAS SCARED BUT WASTED NO TIME IN GOING OUT AND CROSSING THE BRIDGES AND SAND PITS
sample-002024.mp3,JUDGE MER NARTING SLOWE
sample-002025.mp3,EVERYTHING I DO IS FRIENDLY
sample-002026.mp3,TAKE HER TO THE HOSPITAL
sample-002027.mp3,THE ENGLISHMAN WAS DISAPPOINTED
sample-002028.mp3,I'VE TRUSTED MORE IN YOUR LOVE FOR TARTIN
sample-002029.mp3,HE JUST GOT A NEW KITE FOR HIS BIRTHDAY
sample-002030.mp3,SO WHEN I LOOK OUT OVER YOUR SANDS I AM ALSO LOOKING AT HER
sample-002031.mp3,THE MINER HAD ABANDONED EVERYTHING TO GO MINING FOR EMERALDS
sample-002032.mp3,HE WAS EXCITED AND AT THE SAME TIME UNEASY MAYBE THE GIRL HAD ALREADY FORGOTTEN HIM
sample-002033.mp3,DRIGHT AGAIN
sample-002034.mp3,IT WAS A BUNDLE OF MONEY
sample-002035.mp3,THE LOAFERS AND GOLF CADDIES WERE USED TO HANGING OUT NEAR THE RAILWAY STATION
sample-002036.mp3,IT'S GONNA PUT OUR CITY ON THE MAP
sample-002037.mp3,THE CROW TILTED ITS HEAD AS IF IT WAS THINKING
sample-002038.mp3,THERE WERE RAISED VOICESAND SOME SORT OF STRUGGLE APPEARED TO BE GOING ON 
sample-002039.mp3,ON THIS HAVING THEY DALCHEMA DECIRED TO MAKE GAMPA THE O</s>THE
sample-002040.mp3,THE SNAKE JETTED VENOM
sample-002041.mp3,THE BOY WATCHED AS HIS COMPANION WENT TO HIS HORSE AND WITHDREW A SCIMITAR
sample-002042.mp3,WHO TOLD YOU ABOUT OMENS THE BOY'S INTEREST WAS INCREASING BY THE MOMENTS
sample-002043.mp3,ONE CAN IMAGINE THESE TWO COVERED WITH SAND RUNNING UP THE LITTLE STREET IN THE BRIGHT SUNLIGHT
sample-002044.mp3,ABOUT HOW WEALTHY WOULD YOU SAY
sample-002045.mp3,HIS SOUL MUST BE TOO PRIMITIVE TO UNDERSTAND THOSE THINGS HE THOUGHT
sample-002046.mp3,WE LIT THE LANTERN AND WALKED OVER TO HIS HOUSE
sample-002047.mp3,THE THREE FELL SILENT
sample-002048.mp3,DON'T THEY USUALLY KEEP THE GUN ON THE FLOOR
sample-002049.mp3,I'MASUCKA FOR THIS COUNTRY
sample-002050.mp3,HUNCHES HIS MOTHER USED TO CALL
sample-002051.mp3,I LEFT MY FATHER MY MOTHER AND THE TOWN CASTLE BEHIND
sample-002052.mp3,IN THOSE DAYS VERY FEW OF THE PEOPLE HAD ANY IDEA ABOUT ASTRONOMY
sample-002053.mp3,ABOUT TIME ONE OF YOUR LUNKADS SAID IT
sample-002054.mp3,NO THE ALCHEMIST ANSWERED
sample-002055.mp3,WITH THIS KIND OF ORGANIZATION I FIND IT MUCH EASIER TO PRIORI TIZE WITHIN A CATEGORY
sample-002056.mp3,CAN THISMAN ARON IS HERE TOYAR
sample-002057.mp3,WHEN I'M EATING THAT'S ALL I THINK ABOUT
sample-002058.mp3,TONIGHT WE GIVE YOU SOMETHING ENTIRELY NEW AND DIFFERENT
sample-002059.mp3,THIS MAN'S GOING TO JYMP AS A MATTER OF PRINCIPLE
sample-002060.mp3,PARA CITIMAL SHOULD GET RID OF THAT FANE
sample-002061.mp3,THEY WERE PEOPLE OF THE DESERT AND CLAMORED TO HEAR HIS STORIES ABOUT THE GREAT CITIES
sample-002062.mp3,HIRES TWO PERSONAL TRAINERS AND MAKE ONE OF THEM TRAIN THE OTHER ONE
sample-002063.mp3,IT WAS FAINTLY MARKED WITH THA TRANSVERSED STRIPES AND SLIGHTLY FEDTENE FROM THE PARPET ROUND
sample-002064.mp3,IT WAS A USEFUL REMINDER TO COMPLETE THE TASK
sample-002065.mp3,OF COURSE THE TWO WERE UNABLE TO DO ANYTHING
sample-002066.mp3,I'VE HAD THE SAME DREAM TWICE HE SAID
sample-002067.mp3,WELL WHY DON'T WE GO THERE RIGHT NOW THE BOY ASKED
sample-002068.mp3,GO BACK TO WATCHIN THE CARAVAN HE SAID
sample-002069.mp3,HE FELL ASLEEP AND WHEN HE AWOKE THE SUN WAS ALREADY HIGH
sample-002070.mp3,I HAD TO ACT QUICKLY THAT'S RIGHT JUMPTAN
sample-002071.mp3,THE SWORD DIDN'T FALL
sample-002072.mp3,I WAITED ALL AFTERNOON AND EVENING HE SAID
sample-002073.mp3,THE END OF THE CYLINDER WAS STILL AS OGILVY AND HENDERSON HAD LEFT IT
sample-002074.mp3,BUT FINALLY THE MERCHANT APPEARED AND ASKED THE BOY TO SHEAR FOUR SHAPE
sample-002075.mp3,ALL I SEE IS  PIT THEM OFF
sample-002076.mp3,ABSOLUTELY DESPICABLE THAT GINGERBREAD MEN ARE FORCED TO LAVE IN HOUSES MARE OF THEIR OWN FLESH
sample-002077.mp3,LIFE I'S BEAUTIFUL
sample-002078.mp3,THE BOY WAS STARTLED
sample-002079.mp3,I HOPE IT WORKS
sample-002080.mp3,THIS IS WHY ALCHEMY EXISTS THE BOY SAID
sample-002081.mp3,I DON'T KNOW WHO ANYBODY IS ANY MORE
sample-002082.mp3,SHE'S GOOD ENOUGH FOR ME
sample-002083.mp3,THE STEEL OF ITS BLADE GLITTERED IN THE LIGHTS OF THE MIN
sample-002084.mp3,YOU FIGHT ET CUT
sample-002085.mp3,WE'VE CERTAINLY BEEN IN SOME SWEET JAMS
sample-002086.mp3,NEVER MIND THOSE GUYS
sample-002087.mp3,THE TERROR WAS PALPABLE
sample-002088.mp3,AM I TALKING TOO MUCH
sample-002089.mp3,I HEARD A FAINT MOVEMENT UNDER MY FEET
sample-002090.mp3,I'M TRYING TO THINK OF SOMETHING BEFORE THOSE REPORTERS GETWACK
sample-002091.mp3,REVENGE IS NOT MY STYLE BUT OBVIOUSLY ACCIDENTS WILL HAPPEN
sample-002092.mp3,JOHNATHAN ASSESSED THE SITUATION CAREFULLY
sample-002093.mp3,HE HAD SUDDENLY REMEMBERED THAT IN TARIFA THERE WAS AN OLD WOMAN WHO INTERPRETED DREAMS
sample-002094.mp3,THE BOY BEGAN TO DIG INTO THE DUNE
sample-002095.mp3,ADVANCING SLOWLY THEY SURGED AMONG THE STORMS
sample-002096.mp3,CAN I HELP YOU ASKED THE MAN BEHIND THE WINDOW
sample-002097.mp3,IT'S TRUE THAT EVERYTHING HAS ITS DESTINY BUT ONE DAY THAT DESTINY WILL BE REALIZED
sample-002098.mp3,EVERYTHING I SAY IS RIGHT
sample-002099.mp3,I'M PLED OF A TARFRES SOUND TE FLOI T THAT MAN ATE MY AFTER
sample-002100.mp3,WHENEVER HE COULD HE SOUGHT OUT A NEW ROAD TO TRAVEL
sample-002101.mp3,WHO'D YOU SAY WAS GONNTO GET EM
sample-002102.mp3,WHO DO YOU WANT
sample-002103.mp3,THE TOP OF THE CYLINDER WAS ROTATING ON ITS BODY
sample-002104.mp3,YOU'D BETTER TAKE IT EASY
sample-002105.mp3,THE ENGLISHMAN WAS UNABLE TO SLEEP ONE NIGHT
sample-002106.mp3,IT WAS NO MORE EXCITING THAN AN OVERTURNED CARRIAGE OR A TREAN BLOWN ACROSS THE ROAD
sample-002107.mp3,BUT THEN HE REMEMBERED THAT HE WASN'T GOING TO HAVE TO PAY ANYTHING
sample-002108.mp3,REVENGE IS NOT MY STYLE BUT OBVIOUSLY ACCIDENTS WILL HAPPEN
sample-002109.mp3,I THOUGHT THE ANTSCREWING MIGHT BE AUTOMATIC
sample-002110.mp3,ALGIST GO UPSTAIRS AND SEND IT OVER WITH A MESSENGER
sample-002111.mp3,SOME OF THE GREY ASH WAS FALLING OFF THE CIRCULAR EDGE
sample-002112.mp3,IT WAS A SECOND OR THIRD TIME THEY TRIED
sample-002113.mp3,MAYBE NO ONE HERE KNOWS WHAT AN ALCHEMIST IS
sample-002114.mp3,AS I WATCHED THE PLANET SEEMED TO GROW LARGER AND SMALLER
sample-002115.mp3,AND THEIR EYES SPOKE OF DEATH
sample-002116.mp3,THERE'S NOT A REASON ON EARTH WHY YOU SHOULD
sample-002117.mp3,MANY TELESCOPES WERE POINTED AT IT
sample-002118.mp3,LIFE ATTRACTS LIFE THE ALCHEMIST ANSWERED
sample-002119.mp3,HAVE HER CALL ME BACK
sample-002120.mp3,WILL YOU HELP ME
sample-002121.mp3,DOWN AT THE OFFICE WE GET ALL THE HELP WE WANT
sample-002122.mp3,LET ME SPEAK TO HER
sample-002123.mp3,TWO DAYS AGO YOU SAID THAT I HAD NEVER DREAMED OF TRAVEL THE MERCHANT ANSWERED
sample-002124.mp3,THEY CONQUERED HALF OF THE WORLD ON HER HORSES BACK
sample-002125.mp3,SHE HAD NO TEMPERATURE
sample-002126.mp3,THE ANGEL TOUCHED THE MAN'S SHOULDER AND THEY WERE BOTH PROJECTED FAR INTO THE FUTURE
sample-002127.mp3,SHE KNOWS IT TOO
sample-002128.mp3,HE DRESSED IN HIS ARABIAN CLOTHING OF WHITE LINEN BOUGHT ESPECIALLY FOR THIS DAY
sample-002129.mp3,MANY TELESCOPES WERE POINTED AT IT
sample-002130.mp3,TANGIER IS NOT LIKE THE REST OF AFRICA
sample-002131.mp3,AND I'D BETTER READ YOUR BOOKS SAID THE BOY
sample-002132.mp3,MY NAME'S PEEDE DAVID
sample-002133.mp3,HE SAW THE BOY APPEAR FROM THE OTHER SIDE OF THE DUNES
sample-002134.mp3,I WENT STRETCHING MY LEGS CLUMSILY AND FEELING MY WAY IN THE DARK
sample-002135.mp3,AND THEIRE EYES SPOKE OF DEATH
sample-002136.mp3,THE MONK LAUGHED WHEN HE SAW ME COME BACK IN TATTERS
sample-002137.mp3,WE DON'T KNOW WHEN THE WAR WEL ENDS FOR WE CAN'T CONTINUE OUR JOURNEY HE SAID
sample-002138.mp3,THE DROUGHT HIT WESTERN EUROPE
sample-002139.mp3,THE BURNING FIRE HAD BEEN EXTINGUISHED
sample-002140.mp3,HE WAS TENSE AND UPSET BECAUSE HE KNEW THAT THE OLD MAN WAS RIGHT
sample-002141.mp3,CAN I HELP YOU ASKED THE MAN BEHIND THE WINDOW
sample-002142.mp3,WHY TERE'S OCEANS OF ROOM HERE
sample-002143.mp3,WHAT ABOUT THE BLUE ONE
sample-002144.mp3,TO SHOW YOU ONE OF LIFE'S SIMPLE LESSONS THE ALCHEMIST ANSWERED
sample-002145.mp3,SARA CAN YOU READ ME
sample-002146.mp3,SHE TOLD ME TO WRITE A PLAY FOR TONIGHT
sample-002147.mp3,I FOUND A LITTLE CROWD OF ABOUT TWENTY PEOPLE SURROUNDING THE HUGE HOLE
sample-002148.mp3,I HAVE THE MONEY I NEED TO BUY MY SHEEP
sample-002149.mp3,THEY WERE STRANGE BOOKS
sample-002150.mp3,AFTER TWO HOURS HE RETURNED TO THE ROOM WHERE THE WISE MAN WAS
sample-002151.mp3,READING BETWEEN THE LINES REQUIRES UNDERSTANDING
sample-002152.mp3,THE ALCHEMIST REMOVED THE PAN FROM THE FIRE AND SET IT ASIDE TO CAOL
sample-002153.mp3,I JUST WANT O DREAM ABOUT MECCA
sample-002154.mp3,I WAS RIGHT THERE AND SAW IT WITH MY OWN EYES
sample-002155.mp3,DON'T ASK ME WHY I DON'T KNOW WHY
sample-002156.mp3,AFTER WRITING A BUG REPORT ONE SHOULD REGULARLY CHECK IF SOMEONE RESPONDED
sample-002157.mp3,AND YOU MARRIED HER
sample-002158.mp3,LIGHTHOUSES IN A FOGGY WORLD
sample-002159.mp3,LEARN TO RECOGNIZE OMENS AND FOLLOW THEM THE OLD KING HAD SAID
sample-002160.mp3,FROM THERE HE COULD SEE AFRICA IN THE DISTANCE
sample-002161.mp3,I AIN'T GONNA SQUEAL
sample-002162.mp3,WE CAN'T LEAVE GREG HERE
sample-002163.mp3,I MIS CARED BUT WAISTED NO TIME IN GOING OUT AND CROSSING THE BRIDGE TO THE SAND PINTS
sample-002164.mp3,I'M JUST A MAN FOR WANDERERS IS A DESERT AND KNOWS THE STARS SADS ALCHEMISTS
sample-002165.mp3,ON THE FIRST DAY HE RETURNED WITH A RABBIT AND ON THE SECOND WITH TWO BIRDS
sample-002166.mp3,BE SURE YOU SPILL THE NAME RIGHT
sample-002167.mp3,I MUST HAVE FALLEN WHILE I WAS SITTING OVER THERE
sample-002168.mp3,I HOLD THE POWER OF LIFE AND DEATH FOR EVERY PERSON I TAKE WITH ME
sample-002169.mp3,I WAS IMPATIENT TO SEE IT OPENED
sample-002170.mp3,HIS GRANDFATHER WAS A SNAKE
sample-002171.mp3,I THOUGHT ABOUT THE DIFFICULTIES IN TRANSLATION THAT MIGHT ARISE
sample-002172.mp3,THE TRAIN LINES PROVIDED AN EASY PATH TO FOLLOW
sample-002173.mp3,I FELT A CHILL DOWN MY SPINE
sample-002174.mp3,IT WAS ENGINEERING AT ITS FINNESS
sample-002175.mp3,ABOUT ELEVEN I WALKE BACK TO MY HOME EMA WORY BECAUSE NOTHING SEEMED TO BE HAPPEN
sample-002176.mp3,YOUR ONNAF TATLIS OUTSIDE
sample-002177.mp3,THEY FORMED HEAPS THAT ARE VISIBLE A MILE AND A HALF AWAY
sample-002178.mp3,WHAT'S SHE GET USKED
sample-002179.mp3,EXCUSE ME NEUGUSTMY'S NOT A LOVER DAN TIS PART OF THE BEACH
sample-002180.mp3,I'M ALL ABOUT THOSE INVISIBLE COSMIC CONNECTIONS THAT TRANSCEND TIME AND DISTANCE
sample-002181.mp3,THENK I'LL GO HOME AND SEE WHAT THE FAMILY IS DOING
sample-002182.mp3,SINCE THEN I HAVEN'T BEEN ABLE TO GET ANOTHER ONE
sample-002183.mp3,FROM THE RAILWAY STATION IN THE DISTANCE CAME THE SEUND OF TREAMS RINGING AND RUMBLING
sample-002184.mp3,PLEASE BRING MAMA BACK
sample-002185.mp3,IT LOOKED LIKE A RUSTY GAS FLOAT
sample-002186.mp3,EVERYONE SEEMED VERY EXCITED
sample-002187.mp3,I MYSELF HEARD NOTHING OF THAT
sample-002188.mp3,THE OLD WOMAN HAD SAID THE SAME THING
sample-002189.mp3,IT WAS ONLY WHEN I GOT THIS CLOSE TO IT THAT THE STRANGENESS OF IT WAS AT ALL EVIDENT TO ME
sample-002190.mp3,MAY I GO AND SEE HIM
sample-002191.mp3,THE MONK LAUGHED WHEN HE SAW ME COME BACK IN TATTERS
sample-002192.mp3,SO WHAT DO YOU WANT OF ME THE SUN ASKED
sample-002193.mp3,THEY WERE RELIEVED AND HAPPY
sample-002194.mp3,THE PRIEST COLLAPSED BACKWARDS
sample-002195.mp3,THE LEVANDER INCREASED IN INDAN CITY
sample-002196.mp3,DON'T YOU UNDERSTAND FRENCH
sample-002197.mp3,I FOUND A LITTLE CROWD OF ABOUT TWENTY PEOPLE SURROUNDING THE HUGE HOLE
sample-002198.mp3,I AM ALREADY USED TO THE WAY THINGS ARE
sample-002199.mp3,ALL THAT TIME THE MARTIANS MUST HAVE BEEN GETTING READY
sample-002200.mp3,YOU KNOW WHAT I MEAN
sample-002201.mp3,WE 'RE IN NO HURRY THE CHIEF ANSWERED
sample-002202.mp3,COACH HAS HEARD ALL ABOUT
sample-002203.mp3,DON'T TRY TO MOVE
sample-002204.mp3,ISN'T THIS A PAROMETER OF THE METHOD
sample-002205.mp3,HE WANTED TO FORGET ABOUT THE VISION AND RETURNED TO HIS MEDITATION
sample-002206.mp3,WHICH ONE OF THESE MEN IS IT
sample-002207.mp3,DID YOU HEAR WHAT I SAID
sample-002208.mp3,I DO THE BEST I CAN TO HELP
sample-002209.mp3,THEN WERE RAISED VOICES AND SOME SORTS OF STRUGGLE APPEARED TO BE GOING ON 
sample-002210.mp3,I HAVEN'T BEEN ABLE TO SHAKE HIM SINCE
sample-002211.mp3,WE ALWAYS OBSERVE THE TRADITION
sample-002212.mp3,I HAVE KNOWN TRUE ALCHEMISTS THE ALCHEMIST CONTINUED
sample-002213.mp3,WHAT'LL IT TAKE TILL THE BANK REOPENS
sample-002214.mp3,SHE NEEDS TO GET HER TRANSCRIPTS AND PASSPORT FIRST
sample-002215.mp3,DO YOU KNOW SOMEONE HERE WHO CURES PEOPLE'S ILLNESSES THE BOY ASKED
sample-002216.mp3,MY NAME'S PETE DAVIS
sample-002217.mp3,FOR A MOMENT EVERYTHING WAS DARK AND SCARY
sample-002218.mp3,THERE WAS A TIME WHEN FOR ME A CAMEL'S WHINNYING WAS NOTHING MORE THAN WHINNYING
sample-002219.mp3,IT WAS TARM BETWEEN FEAR AND CURIOSITY
sample-002220.mp3,THE TALK WAS SO DRATEFUL TO HIM THAT HE FORGOT ABOUT THE HEAT AND WENT FON
sample-002221.mp3,SOMETIMES THERE'S JUST NO WAY TO HOLD BACK THE RIVER
sample-002222.mp3,WHEN YOU ARE LOVED YOU CAN DO ANYTHING IN CREATION
sample-002223.mp3,ALBERT DIDN'T HAVE A BROTHER
sample-002224.mp3,I'M A DESERT WOMAN AND I'M PROUD OF THAT
sample-002225.mp3,HE DIDN'T NEED TO SEEK OUT THE OLD WOMAN FOR THIS
sample-002226.mp3,AND YOU KNOW IT AS WELL AS I DO
sample-002227.mp3,WITH THE WARS BETWEEN THE TRIBES IT'S IMPOSSIBLE TO CROSS THE DESERT
sample-002228.mp3,I THOUGHT ABOUT THE DIFFICULTIES IN TRANSLATION THAT MIGHT ARISE
sample-002229.mp3,I DON'T UNDERSTAND WHAT YOU'RE TALKING ABOUT THE DESERT SAID
sample-002230.mp3,IN ANY CASE THE DESERT WAS IMPASSABLE
sample-002231.mp3,YOU COULD HAVE DIED AFTER PEACE HAD BEEN DECLARED
sample-002232.mp3,THEY FORGOT THAT LEAD COPPER AND IRON HAVE THEIR OWN DESTINIES TO FULFILL
sample-002233.mp3,I AM HERE THE BOY SAID
sample-002234.mp3,NOTS WHAT YOU'D CALL RICH
sample-002235.mp3,NOW HE WUS SIXTY DAYS ONDES
sample-002236.mp3,THE SHOP FOLKS WERE TAKING DOWN THEIR SHUTTERS AND PEOPLE WERE OPENING THEIR BEDROOM WINDOWS
sample-002237.mp3,HE BROUGHT SIX SHEEP WITH HIM
sample-002238.mp3,THE LEVANTER INCREASED IN INTENSITY
sample-002239.mp3,HE APPROACHED THE MASS AND WAS SURPRISED AT THE SIZE AND THE SHAPE
sample-002240.mp3,IT'S LIKE THE CAMEL DRIVER SAID 'EAT WHEN IT'S TIME TO EAT
sample-002241.mp3,THERE WAS VERY LITTLE TALKING
sample-002242.mp3,I HAVE HAD THE SAME DREAM TWICE HE SAID
sample-002243.mp3,ONLY REALIZED THIT HAD BEEN DESTRUCTIVE FOR A FEW MOMENTS LOOKING AT THE SWORD
sample-002244.mp3,EVEN THEN HE HARDLY UNDERSTOOD WHAT THIS MEANT
sample-002245.mp3,THEN SUDDENLY HE NOTICED IT WITH A START
sample-002246.mp3,IF I HAD TOLD YOU YOU WOULDN'T HAVE SEEN THE PYRAMIDS
sample-002247.mp3,HE REMEMBERED WHAT THE OLD MAN SAID BUT OFFENING SOMETHING HE DIDN'T HAVEN HAVE YET
sample-002248.mp3,IT'S CANDICE NOW ON A LONG DISTANCE FROM WASHINGTON
sample-002249.mp3,EVEN THE GUIDES SPOKE VERY LITTLE TO ONE ANOTHER
sample-002250.mp3,IT'S A SIMPLE STORY
sample-002251.mp3,SHE'LL BE BACK IN A SECOND
sample-002252.mp3,AD CONCERUS THEIR HORIZONTAL DIMENSION AS TIME
sample-002253.mp3,THEY ENJOYED THE SILENCE
